ID	Hexagon_index
U77948_at	280
U77968_at	250
U78027_rna4_at	233
U78095_at	223
U78190_rna1_at	301
U78521_at	171
U78524_at	46
U78525_at	96
U78556_at	117
U78575_at	120
U78798_at	53
U79251_at	196
U79252_at	120
U79254_at	286
U79255_at	244
U79259_at	23
U79260_at	90
U79262_at	64
U79265_at	80
U79266_at	44
U79270_at	244
U79273_at	164
U79274_at	231
U79275_at	1
U79285_at	298
U79287_at	99
U79291_at	241
U79303_at	26
U79718_at	58
U79725_at	81
U80017_rna3_at	104
U80073_at	209
U80457_at	242
U81001_at	143
U81006_at	297
U81375_at	160
U81554_at	256
U81556_at	280
U81599_at	155
U81600_at	37
U81607_at	300
U81802_at	87
U82010_rna1_at	37
U82169_at	30
U82275_at	289
U82303_at	53
U82311_at	92
U82613_at	193
U82671_cds2_at	150
U82759_at	203
U83115_at	181
U83192_at	153
U83246_at	172
U83303_cds2_at	245
U83463_at	106
U83843_at	99
U84569_at	95
U84720_at	191
U85245_at	55
U85611_at	65
U85767_at	306
U85992_at	117
U86409_at	120
U86602_at	237
U87408_at	19
U87972_at	194
U88047_at	157
U88667_at	246
U88964_at	278
U89278_at	126
U89336_cds1_at	172
U89336_cds3_at	8
U89336_cds4_at	37
U89336_cds6_at	150
U89355_at	192
U89505_at	67
U89896_at	70
U90306_at	115
U90426_at	95
U90547_at	36
U90549_at	237
U90550_at	20
U90551_at	296
U90651_at	191
U90878_at	277
U90904_at	186
U90907_at	25
U90909_at	89
U90911_at	146
U90916_at	296
U90918_at	247
U91316_at	244
U91327_at	137
U91930_at	231
U91931_at	76
U91932_at	176
U91985_at	242
U92014_at	141
U92436_at	143
U92971_at	14
U93049_at	149
U93205_at	331
U93237_rna2_at	67
U94319_at	283
U94586_at	275
U94592_at	220
U94831_at	108
U94855_at	274
U95006_at	105
U95040_at	273
U95740_rna1_at	296
U95740_rna2_at	302
U96094_at	249
U96113_at	78
U96629_rna2_at	73
U96915_at	176
U97105_at	281
V00563_at	277
V00572_at	273
V01512_rna1_at	330
X00274_at	272
X01060_at	166
X01388_at	38
X01630_at	110
X01715_at	54
X02152_at	273
X02317_at	275
X02530_at	304
X02596_at	280
X02874_at	301
X02910_at	303
X03072_at	158
X03100_cds2_at	330
X03473_at	194
X03484_at	124
X03656_rna1_at	106
X03934_at	282
X04011_at	242
X04085_rna1_at	328
X04106_at	271
X04145_at	149
X04201_at	150
X04327_at	307
X04366_at	71
X04391_at	12
X04412_at	233
X04500_at	312
X04828_at	326
X05196_at	110
X05276_at	173
X05323_at	76
X05409_at	303
X05908_at	314
X06256_at	303
X06323_at	296
X06482_at	305
X06614_at	310
X06745_at	299
X06985_at	256
X07109_at	280
X07290_at	320
X07315_at	71
X07743_at	311
X07767_at	190
X07834_at	305
X07979_at	130
X12433_at	80
X12447_at	331
X12451_at	310
X12492_at	207
X12791_at	177
X13238_at	275
X13293_at	74
X13334_at	303
X13444_at	62
X13482_at	179
X13546_rna1_at	274
X13794_rna1_at	274
X13839_at	302
X13956_at	108
X13967_at	4
X13973_at	164
X14046_at	330
X14329_at	22
X14448_at	167
X14675_at	24
X14787_at	305
X14789_at	33
X14813_at	242
X14850_at	225
X14975_at	27
X15183_at	272
X15187_at	215
X15357_at	109
X15393_rna1_at	166
X15414_at	278
X15573_at	299
X15822_at	274
X15875_at	111
X15880_at	28
X15882_at	250
X15949_at	298
X16316_at	130
X16396_at	146
X16416_at	18
X16560_at	274
X16663_at	130
X16665_at	309
X16667_at	307
X16706_at	307
X16832_at	314
X16983_at	296
X17025_at	299
X17042_at	329
X17094_at	306
X17254_at	6
X17620_at	277
X17651_at	111
X51521_at	274
X51757_at	302
X51956_rna1_at	194
X52056_at	311
X52151_at	74
X52192_at	213
X52425_at	208
X52479_at	81
X52541_at	156
X52638_at	194
X52773_at	303
X52882_at	223
X52943_at	54
X52947_at	302
X53331_at	54
X53416_at	326
X53586_rna1_at	299
X53793_at	238
X53795_at	77
X53961_at	303
X54232_at	141
X54304_at	224
X54326_at	241
X54870_at	99
X54938_at	19
X54941_at	187
X54942_at	285
X55079_rna1_at	258
X55666_at	168
X55668_at	305
X55733_at	274
X55740_at	301
X55885_at	48
X56199_at	29
X56253_rna1_at	168
X56468_at	275
X56494_at	330
X56667_at	80
X57129_at	303
X57206_at	299
X57346_at	172
X57398_at	133
X57522_at	234
X57766_at	8
X58255_at	15
X58288_at	301
X58521_at	44
X58529_at	278
X59350_at	291
X59417_at	275
X59434_at	34
X59834_at	173
X59841_at	72
X59871_at	27
X59892_at	217
X60188_at	91
X60221_at	221
X60483_at	195
X60486_at	173
X60592_at	207
X60673_rna1_at	247
X60708_at	302
X60957_at	152
X60992_at	149
X61072_at	56
X61118_rna1_at	264
X61123_at	223
X61587_at	314
X61615_at	50
X61970_at	133
X62025_rna1_at	40
X62055_at	173
X62078_at	304
X62320_at	326
X62466_at	129
X62535_at	282
X62573_at	122
X62654_rna1_at	324
X62744_at	324
X63359_at	111
X63417_at	310
X63422_at	97
X63469_at	297
X63563_at	295
X63679_at	123
X63692_at	179
X63753_at	292
X63755_at	302
X64037_at	60
X64044_at	76
X64229_at	106
X64269_at	118
X64330_at	97
X64364_at	268
X64594_at	306
X64838_at	301
X65614_at	154
X65867_at	70
X65873_at	104
X65977_at	303
X66079_at	279
X66363_at	5
X66364_at	43
X66365_at	45
X66397_at	99
X66401_cds1_at	279
X66403_at	119
X66417_at	22
X66436_at	147
X66503_at	243
X66533_at	194
X66534_at	297
X66839_at	195
X66867_cds1_at	295
X66899_at	283
X66945_at	149
X67098_at	150
X67155_at	149
X67325_at	300
X67594_at	150
X67698_at	268
X67951_at	275
X68194_at	192
X68277_at	273
X68487_at	150
X68560_at	293
X68733_rna1_at	10
X68836_at	298
X69111_at	21
X69141_at	237
X69398_at	27
X69433_at	172
X69550_at	271
X69699_at	91
X69819_at	318
X69838_at	236
X69878_at	84
X69908_rna1_at	274
X69910_at	74
X69978_at	109
X70040_at	20
X70070_at	249
X70218_at	93
X70297_at	252
X70394_at	293
X70476_at	297
X70649_at	299
X70683_at	275
X70991_at	247
X71129_at	319
X71428_at	273
X71490_at	295
X71874_cds1_at	279
X71973_at	330
X72012_at	300
X72308_at	152
X72755_at	113
X72790_at	300
X72841_at	178
X74008_at	223
X74104_at	173
X74262_at	281
X74295_at	49
X74328_rna1_at	151
X74570_at	200
X74764_at	35
X74794_at	44
X74795_at	220
X74801_at	281
X74837_at	302
X75042_at	253
X75208_at	35
X75252_at	224
X75304_at	58
X75315_at	16
X75342_at	113
X75593_at	125
X75861_at	269
X75962_at	141
X76013_at	171
X76040_at	148
X76059_at	303
X76104_at	85
X76105_at	300
X76302_at	230
X76538_at	100
X76648_at	291
X76717_at	217
X76732_at	179
X77094_at	288
X77548_at	180
X77584_at	221
X77737_at	322
X77794_at	285
X77909_at	307
X78031_at	139
X78136_at	272
X78549_at	113
X78627_at	142
X78706_at	304
X78817_at	171
X78924_at	52
X78925_at	310
X78992_at	331
X79066_at	199
X79067_at	234
X79353_at	138
X79439_at	91
X79536_at	222
X79780_at	196
X79781_at	16
X79865_at	71
X79882_at	247
X79981_at	118
X80026_at	154
X80198_at	76
X80199_at	172
X80200_at	128
X80230_at	138
X80497_at	73
X80692_at	179
X80695_at	135
X80907_at	166
X80910_at	181
X80915_rna1_at	85
X80923_at	115
X81003_at	102
X81198_at	181
X81817_at	217
X82200_at	279
X82207_at	73
X82240_rna1_at	290
X82434_at	216
X82456_at	275
X82494_at	302
X82554_rna1_at	193
X82895_at	62
X83127_at	150
X83218_at	222
X83441_at	300
X83573_at	251
X83928_at	32
X84373_at	289
X84709_at	301
X85106_at	302
X85372_at	176
X85373_at	284
X85785_rna1_at	9
X85786_at	86
X86012_at	34
X86018_at	295
X86570_at	120
X86681_at	65
X86691_at	292
X86779_at	133
X86809_at	74
X87212_at	246
X87237_at	108
X87241_at	149
X87838_at	216
X87904_at	148
X89267_at	170
X89398_cds2_at	239
X89576_at	301
X89750_at	59
X89960_at	22
X89985_at	318
X90858_at	312
X90872_at	261
X91247_at	131
X91249_at	301
X91257_at	131
X91504_at	93
X91788_at	229
X91809_at	279
X92098_at	319
X92106_at	100
X92396_at	105
X92720_at	1
X92744_at	304
X92762_at	76
X92896_at	228
X92972_at	147
X93499_at	201
X93512_at	300
X93920_at	322
X93921_at	153
X93996_rna1_at	11
X94232_at	226
X94910_at	106
X95735_at	324
X96381_rna1_at	151
X96401_at	11
X96484_at	127
X96584_at	303
X96586_at	181
X96698_at	78
X96719_at	321
X96752_at	238
X96849_at	109
X96924_rna1_at	93
X96969_at	2
X97074_at	268
X97160_rna1_at	207
X97302_at	21
X97324_at	253
X97544_at	57
X98085_at	168
X98172_at	318
X98248_rna1_at	69
X98260_at	36
X98261_at	39
X98263_at	109
X98411_at	164
X98507_at	246
X98743_at	96
X98801_at	65
X99076_rna1_at	303
X99140_at	106
X99141_at	159
X99142_at	35
X99209_at	100
X99325_at	187
X99459_at	65
X99584_at	309
X99664_at	115
X99688_at	129
X99699_at	16
X99720_rna1_at	190
X99728_at	46
X99920_at	300
Y00062_at	327
Y00281_at	173
Y00282_at	270
Y00433_at	272
Y00486_rna1_at	172
Y00636_at	298
Y00796_at	317
Y07604_at	214
Y07829_xpt4_at	205
Y07847_at	199
Y08134_at	6
Y08263_at	153
Y08302_at	45
Y08409_at	21
Y08612_at	295
Y08614_at	280
Y08836_at	153
Y08915_at	177
Y09022_at	298
Y09216_at	43
Y09443_at	109
Y10032_at	197
Y10055_at	31
Y10207_at	150
Y10209_at	198
Y10260_at	245
Y10376_at	62
Y10871_at	40
Y10936_at	48
Y11215_at	13
Y11306_rna1_at	80
Y11681_at	95
Y11710_rna1_at	121
Y12670_at	210
Y12856_at	108
Y13115_at	49
Y13247_at	44
Y13620_at	147
Y14140_at	62
Z11697_at	312
Z12830_at	107
Z14000_at	92
Z14244_at	223
Z14982_rna1_at	292
Z15108_at	301
Z17227_at	297
Z19002_at	302
Z21488_at	19
Z21507_at	276
Z22536_at	82
Z22548_at	307
Z22551_at	298
Z22555_at	183
Z23090_at	277
Z23115_at	124
Z24680_at	112
Z25535_at	146
Z25884_at	9
Z27113_at	131
Z29064_at	186
Z29090_at	299
Z29481_at	10
Z29505_at	274
Z29574_at	194
Z29678_at	117
Z30425_at	81
Z30426_at	282
Z31357_at	206
Z32765_at	217
Z35093_at	179
Z35102_at	295
Z35227_at	282
Z35278_at	248
Z35307_at	195
Z35491_at	146
Z36714_at	302
Z36715_at	68
Z37166_at	273
Z46376_rna1_at	302
Z46973_at	299
Z48042_at	173
Z48054_at	318
Z48199_at	116
Z48481_at	11
Z48512_at	153
Z48579_at	298
Z48633_at	283
Z48950_at	272
Z49099_at	222
Z49194_at	299
Z49254_at	96
Z49269_at	303
Z49878_at	99
Z50022_at	175
Z50749_at	144
Z50781_at	170
Z50853_at	187
Z56281_at	283
Z67743_at	87
Z68129_cds1_at	137
Z68747_at	299
Z69881_at	281
Z69915_at	46
Z70219_at	32
Z70220_at	301
Z71460_at	127
Z72499_at	133
Z81326_at	302
Z83821_cds2_at	322
Z84721_cds1_at	201
Z84721_cds2_at	272
Z93784_at	238
Z97054_xpt2_at	162
AB006782_at	218
D00860_at	73
D10040_at	311
D16105_at	127
D16480_at	145
D16481_at	141
D21235_at	133
D25304_at	296
D26070_at	243
D29805_at	216
D31889_at	111
D38073_at	227
D38081_at	244
D43968_at	188
D45132_at	288
D50405_at	66
D80000_at	240
D86550_at	176
D86988_at	92
HG2846-HT2983_at	239
HG3543-HT3739_at	159
HG651-HT4201_at	132
J02783_at	320
J04182_at	268
L00058_at	297
L04282_at	102
L04731_at	155
L07648_at	322
L08895_at	289
L10413_at	279
L11066_at	222
L11284_at	104
L13773_at	181
L21998_at	261
L22454_at	31
L33075_at	279
L35263_at	191
L40397_at	319
L49380_at	170
L76517_at	103
M14745_at	295
M16276_at	300
M16342_at	222
M24283_at	306
M24900_at	115
M31724_at	124
M58026_at	112
M64231_rna1_at	151
M69013_at	33
M69181_at	187
M83664_at	192
M91463_rna1_at	157
M93651_at	221
M94046_at	273
M96843_at	197
M97676_at	25
S68805_at	302
S76638_at	306
U04636_rna1_at	305
U07139_at	301
U12767_at	248
U13022_at	53
U16307_at	303
U17838_at	77
U17969_at	164
U18259_at	298
U18422_at	245
U20938_at	244
U25988_at	213
U31556_at	242
U33841_at	298
U34587_at	76
U36341_rna1_at	166
U37146_at	133
U37426_at	244
U38276_at	259
U41518_at	157
U41654_at	231
U47077_at	240
U53204_at	95
U58675_cds2_at	52
U60061_at	298
U72649_at	170
U83171_at	127
U94832_at	229
U96131_at	52
X02160_at	298
X04526_at	275
X05610_at	115
X07203_at	301
X12671_rna1_at	272
X16323_at	302
X55990_rna1_at	262
X56841_at	174
X57985_rna2_at	184
X58072_at	244
X59739_at	300
X65463_at	249
X65488_at	174
X72727_at	275
X72889_at	185
X73478_at	89
X75918_at	303
X78338_at	65
X81625_at	320
X82209_at	302
Y00264_at	299
Y07909_at	303
Z15115_at	275
Z74615_at	92
X95808_s_at	76
Z49107_s_at	171
AC002045_xpt2_s_at	171
D00408_s_at	150
X83416_s_at	107
M23178_s_at	312
M18700_s_at	46
Y00097_s_at	97
M37271_s_at	66
D00749_s_at	172
X15331_s_at	24
L09229_s_at	213
L32832_s_at	300
D10537_s_at	155
L06797_s_at	274
D11327_s_at	251
D12775_s_at	154
M15465_s_at	32
D79206_s_at	166
HG1686-HT4572_s_at	306
D13631_s_at	102
D13705_s_at	40
HG1400-HT1400_s_at	296
HG2348-HT2444_s_at	195
D14826_s_at	304
S68271_s_at	303
X52213_s_at	303
Z49835_s_at	267
HG4541-HT4946_s_at	170
U00802_s_at	300
D26156_s_at	279
D87716_s_at	301
L15326_s_at	304
D28235_s_at	305
D28473_s_at	287
X59842_rna1_s_at	109
D29640_s_at	240
D29675_s_at	40
U34380_rna1_s_at	53
X68688_rna1_s_at	156
D31840_s_at	52
HG4312-HT4582_s_at	274
X62153_s_at	67
U27325_s_at	63
D38251_s_at	178
U38964_s_at	70
D42040_s_at	320
Z84497_s_at	127
D43682_s_at	270
X89109_s_at	327
M19311_s_at	273
D49487_s_at	29
D49824_s_at	272
L38593_s_at	304
U50079_s_at	131
U58046_s_at	190
D63479_s_at	287
S82447_s_at	144
M96954_s_at	179
Y10807_s_at	220
D78132_s_at	179
D78577_s_at	275
D79984_s_at	47
S78271_s_at	73
D83260_s_at	74
D85131_s_at	318
D86043_s_at	302
Y10375_s_at	200
U19713_s_at	326
Z35085_s_at	180
U52191_s_at	188
L33930_s_at	290
D90070_s_at	191
J03260_s_at	77
HG1728-HT1734_s_at	217
X55448_cds1_s_at	215
HG110-HT110_s_at	221
HG1140-HT4817_s_at	198
HG1322-HT5143_s_at	274
M25079_s_at	272
HG1428-HT1428_s_at	272
HG1471-HT3923_s_at	208
HG1496-HT1496_s_at	302
X57351_at	221
X57351_s_at	272
HG1595-HT4788_s_at	173
HG1751-HT1768_at	13
U19247_rna1_s_at	310
HG1763-HT1780_s_at	50
J03915_s_at	31
U43901_rna1_s_at	272
HG1827-HT1856_s_at	302
U24183_s_at	301
Z26248_s_at	302
HG2238-HT2321_s_at	130
HG4069-HT4339_s_at	206
HG2259-HT2348_s_at	301
L14778_s_at	232
HG2479-HT2575_s_at	301
L08835_rna2_s_at	39
X06182_s_at	303
U22376_cds2_s_at	276
HG2639-HT2735_s_at	315
HG2705-HT2801_s_at	64
HG274-HT274_s_at	200
HG2797-HT2906_s_at	193
M13452_s_at	316
HG2809-HT2920_s_at	121
X04654_s_at	274
HG2815-HT2931_at	272
HG2815-HT2931_s_at	173
HG2981-HT3127_s_at	311
HG2981-HT3125_s_at	310
HG2994-HT4850_s_at	11
U77846_rna1_at	50
U77846_rna1_s_at	4
L07807_s_at	307
HG3076-HT3238_s_at	274
X75755_rna1_s_at	181
HG3107-HT3283_s_at	81
HG3148-HT3324_s_at	191
M31520_rna1_at	146
U05572_s_at	305
HG3342-HT3519_s_at	83
HG3395-HT3573_s_at	110
HG3417-HT3600_s_at	248
HG3437-HT3628_s_at	80
HG3484-HT3678_s_at	89
HG3523-HT4899_s_at	95
M13929_s_at	295
J03242_s_at	34
HG3638-HT3849_s_at	243
HG371-HT26388_s_at	15
HG3725-HT3981_s_at	157
HG3730-HT4000_s_at	147
S80267_s_at	108
HG3920-HT4521_s_at	206
HG3925-HT4195_s_at	149
X77588_s_at	135
HG4011-HT4804_s_at	38
M74509_s_at	166
HG4113-HT4383_s_at	54
HG417-HT417_s_at	323
U09937_rna1_s_at	266
M20867_s_at	136
HG4264-HT4534_s_at	180
HG4318-HT4588_s_at	73
HG4334-HT4604_s_at	147
HG4535-HT4940_s_at	169
HG4668-HT5083_s_at	197
HG4755-HT5203_s_at	193
HG4757-HT5207_s_at	195
M79463_s_at	320
HG627-HT5097_s_at	216
HG627-HT5098_s_at	307
HG651-HT5209_s_at	298
HG721-HT4828_s_at	102
HG880-HT880_at	195
L08096_s_at	245
S76942_s_at	125
HG982-HT982_s_at	81
HG998-HT998_s_at	72
M97935_s_at	230
L00022_s_at	302
S71043_rna1_s_at	326
M87789_s_at	325
J00268_s_at	24
V00594_at	306
V00594_s_at	271
J02621_s_at	274
J02683_s_at	273
X05130_s_at	328
M29610_s_at	307
U05255_s_at	307
Y00339_s_at	307
U50327_s_at	318
J03077_s_at	329
U07806_s_at	89
J03263_s_at	209
Y00285_s_at	67
M26004_s_at	194
M31551_s_at	306
X57579_s_at	202
U01691_s_at	316
M21119_s_at	313
J03805_s_at	230
M96233_s_at	158
J05253_s_at	76
J04029_s_at	186
J04046_s_at	215
M69203_s_at	306
J04130_s_at	212
M61827_rna1_s_at	128
X14684_s_at	224
J04430_s_at	193
U75272_s_at	153
X52979_rna1_s_at	221
S40719_s_at	169
X03689_s_at	272
J05016_rna1_s_at	243
J05036_s_at	246
M32304_s_at	213
M34996_s_at	288
K01160_s_at	302
K02777_s_at	48
L00634_s_at	297
L03411_s_at	300
U09851_s_at	242
L05072_s_at	165
M26665_s_at	154
L05624_s_at	304
S57212_s_at	38
L09209_s_at	324
X70940_s_at	317
U89922_s_at	282
L12711_s_at	329
L13939_s_at	216
X67235_s_at	184
U33838_s_at	107
Z22951_rna1_s_at	126
L19493_s_at	46
U11875_s_at	196
X64624_s_at	300
U59632_s_at	106
L23333_s_at	123
M27394_s_at	301
M60974_s_at	321
L24774_s_at	75
L25931_s_at	283
S69265_s_at	85
M96995_s_at	131
S77893_s_at	306
L32831_s_at	91
S75578_s_at	51
U80226_s_at	116
L35249_s_at	106
L46720_s_at	29
X95097_rna1_s_at	194
L37360_s_at	28
M34458_rna1_s_at	295
L38490_s_at	160
U32986_s_at	131
L40386_s_at	250
U61734_s_at	213
U43185_s_at	124
M97347_s_at	301
L42374_s_at	150
L43575_s_at	33
L43579_s_at	162
L44140_cds4_s_at	303
L47276_s_at	294
Y08765_s_at	165
Y08766_s_at	123
X62891_s_at	302
X05855_s_at	221
X07438_s_at	197
X02875_s_at	112
M12959_s_at	278
M13560_s_at	331
M13690_s_at	251
M13829_s_at	38
M34353_s_at	78
M13994_s_at	151
M60891_s_at	305
M14328_s_at	272
M16336_s_at	188
X04602_s_at	305
Y00081_s_at	305
X64072_s_at	326
M36429_s_at	68
M16591_s_at	304
M16652_at	128
M16707_rna1_s_at	297
M16750_s_at	323
M16938_s_at	83
M28130_rna1_s_at	312
Y00787_s_at	324
M17236_at	303
M17254_s_at	302
Y00414_s_at	8
M18255_cds2_s_at	71
M19508_xpt3_s_at	167
M27783_s_at	311
M20203_s_at	306
M26311_s_at	313
M84371_rna1_s_at	279
M26692_s_at	194
M26730_s_at	276
M22348_s_at	57
M23323_s_at	171
Z68228_s_at	169
X95325_s_at	217
M24485_s_at	271
M54915_s_at	329
U16799_s_at	302
M31776_s_at	148
M26041_s_at	127
Z80345_rna1_s_at	302
M27504_s_at	298
X60003_s_at	69
S72493_s_at	19
M29277_at	62
M29277_s_at	301
M28882_s_at	206
U20734_s_at	325
Z47055_s_at	97
M29932_s_at	38
M29994_s_at	30
M33493_s_at	307
M30448_s_at	219
M30703_s_at	307
M74587_rna1_s_at	150
X97748_s_at	306
M31169_s_at	107
M31211_s_at	236
U05681_s_at	216
M32879_at	149
M32879_s_at	149
M58286_s_at	302
M34338_s_at	96
S37730_s_at	244
U50648_s_at	169
X13955_s_at	304
M36284_s_at	126
M36542_s_at	314
X13810_s_at	4
M57731_s_at	312
X53800_s_at	305
M37238_s_at	68
M37457_at	129
M38449_s_at	326
M86933_s_at	110
M55513_s_at	109
M57466_s_at	324
U16720_rna1_s_at	112
X13461_s_at	37
M58525_s_at	211
X52282_s_at	302
M60284_s_at	20
M60483_rna1_s_at	144
X69950_s_at	194
M60784_s_at	132
M61826_s_at	307
M61832_s_at	175
M62403_s_at	109
M62628_s_at	77
M63438_s_at	325
M92843_s_at	329
M63838_s_at	292
Z26491_s_at	279
M72885_rna1_s_at	312
X63131_s_at	304
M74715_s_at	165
U04285_s_at	191
Z31690_s_at	196
M75715_s_at	252
M77348_rna1_s_at	195
X90824_s_at	88
M80397_s_at	76
X62083_s_at	275
M81181_s_at	50
M81695_s_at	212
M83652_s_at	311
X62534_s_at	276
M83667_rna1_s_at	312
S54005_s_at	272
S57132_s_at	70
X75091_s_at	66
M94172_s_at	26
Y10141_s_at	29
X68985_s_at	115
M97796_s_at	215
X59303_s_at	106
M98399_s_at	306
X66142_s_at	40
X57809_s_at	328
X65784_s_at	60
S56151_s_at	92
S69272_s_at	264
X51362_s_at	71
S72024_s_at	166
S72503_s_at	92
S73885_s_at	100
U31929_s_at	83
U33052_s_at	77
S77154_s_at	249
S79219_s_at	77
S79873_s_at	147
S80437_s_at	99
X58199_s_at	155
S81243_s_at	156
S81264_s_at	1
S82597_rna1_s_at	243
S83362_s_at	151
U04806_s_at	110
X73358_s_at	172
U06155_s_at	272
U51010_s_at	301
U18271_cds3_s_at	46
U09178_s_at	244
U09510_s_at	134
U09716_s_at	77
U09820_s_at	70
X75346_s_at	310
X91911_s_at	210
X84213_s_at	8
X74301_s_at	298
U19252_s_at	50
U22431_s_at	321
U22970_rna1_s_at	301
U23852_s_at	282
U25034_s_at	120
U26173_s_at	323
U26266_s_at	295
U26312_s_at	187
U75276_s_at	243
Z50115_s_at	236
U30827_s_at	174
U45328_s_at	133
U31903_s_at	38
U41068_cds2_s_at	39
U32674_s_at	245
U43203_s_at	303
X82850_s_at	304
U67092_s_at	170
X85116_rna1_s_at	322
U33936_s_at	141
U35835_s_at	241
U36759_s_at	65
Z69030_s_at	134
X85137_s_at	47
U76366_s_at	66
U41315_rna1_s_at	305
U41767_s_at	62
X96506_s_at	129
U51333_s_at	18
U43189_s_at	16
U43916_s_at	305
U44799_s_at	244
U45448_s_at	91
U47686_s_at	150
U49020_cds2_s_at	297
Z49148_s_at	272
U49835_s_at	66
U52077_s_at	109
U52696_s_at	219
Z54367_s_at	315
U54644_s_at	63
U66711_rna1_s_at	170
U57971_s_at	155
U59831_rna1_s_at	114
U69140_s_at	302
U61276_s_at	79
U67122_s_at	179
U61397_s_at	284
U79261_s_at	303
X56687_s_at	239
X00437_s_at	27
U70064_s_at	44
Z48501_s_at	272
U69126_s_at	133
U70439_s_at	273
U72509_s_at	50
U72936_s_at	295
U73477_s_at	98
Y09392_s_at	111
U79528_s_at	94
U76764_s_at	265
U82108_s_at	155
U83598_at	250
U86759_s_at	115
U90543_s_at	260
U90552_s_at	280
X12530_s_at	300
X65965_s_at	325
X15729_s_at	274
X70944_s_at	131
X53296_s_at	203
X61755_rna1_s_at	303
X53390_s_at	96
X55037_s_at	22
Y00451_s_at	310
X58431_rna2_s_at	259
X59932_s_at	173
X74874_rna1_s_at	125
X83492_at	4
X89101_s_at	2
X66276_s_at	79
Z25521_s_at	174
X76223_s_at	27
X79200_at	319
X97267_rna1_s_at	279
X82206_s_at	33
Z49825_s_at	62
Z69043_s_at	173
X90846_at	10
X98534_s_at	208
Z11899_s_at	120
Z35402_rna1_s_at	78
AF000424_s_at	326
U46006_s_at	298
HG3546-HT3744_s_at	297
K02882_cds1_s_at	26
M36430_s_at	131
M95936_s_at	58
S82297_at	272
X89399_s_at	220
M21305_at	79
HG2147-HT2217_r_at	194
HG2239-HT2324_r_at	162
HG3033-HT3194_r_at	130
HG3565-HT3768_r_at	7
HG4557-HT4962_at	142
HG4557-HT4962_r_at	146
L11672_at	272
L11672_r_at	275
M21388_r_at	270
M55422_at	118
U57341_at	322
U90546_at	300
X87344_cds10_at	111
X87344_cds10_r_at	3
X94563_xpt2_r_at	45
Z46632_r_at	304
AF001359_f_at	149
HG2148-HT2218_f_at	118
HG3236-HT3413_f_at	92
HG3576-HT3779_f_at	330
HG3597-HT3800_f_at	331
HG3921-HT4191_f_at	304
HG688-HT688_f_at	271
J02982_f_at	160
J03801_f_at	329
M19045_f_at	329
X14008_rna1_f_at	329
X59244_f_at	47
D17793_at	307
D38024_at	297
D49728_at	166
HG1980-HT2023_at	274
HG3636-HT3846_at	64
HG4322-HT4592_at	253
HG4593-HT4998_at	199
HG881-HT881_at	154
L05187_at	40
L08010_at	150
L13740_at	87
M10942_at	22
M12125_at	75
M13485_at	155
M30838_at	22
M31523_at	280
M31932_at	215
M32578_at	308
M60746_at	153
M99439_at	37
S72043_rna1_at	251
U01317_cds4_at	322
U03858_at	303
U19765_at	190
U24685_at	194
U25975_at	71
U27460_at	294
U28014_at	230
U40279_at	309
U66061_cds3_at	196
U76388_at	164
U84388_at	299
U92027_at	77
X01703_at	276
X16546_at	311
X17093_at	277
X55989_rna1_at	247
X58399_at	299
X69115_at	54
X69654_at	272
X72475_at	158
X87211_at	304
X90530_at	32
X98296_at	107
Z30643_at	92
Z30644_at	168
Z49105_at	26
Z80783_at	117
Z80787_at	152
J00314_at	284
L08904_at	107
L35594_at	302
L37112_at	92
M15395_at	326
M24069_at	182
M25296_at	110
M25667_at	114
U01337_at	127
U03494_at	49
U04241_at	273
U09587_at	222
U20499_at	279
U35234_at	40
U47677_at	5
X06318_at	240
X07730_at	204
X12953_at	107
X14767_at	305
X16105_at	199
X51345_at	329
X52889_at	62
X53683_at	196
X80878_at	150
X95876_at	13
Y00477_at	40
Z14978_at	119
M27749_at	130
M27749_r_at	300
M34516_at	325
M34516_r_at	329
U88898_r_at	92
D32129_f_at	272
D38437_f_at	189
D38498_f_at	107
HG2915-HT3059_f_at	331
HG2917-HT3061_f_at	331
HG3527-HT3721_f_at	129
HG4490-HT4876_f_at	22
J00212_f_at	82
K02405_f_at	168
K03183_f_at	301
K03189_f_at	213
K03207_f_at	30
L00389_f_at	114
L02326_f_at	127
L42601_f_at	162
L42611_f_at	62
L76568_xpt3_f_at	104
M22612_f_at	303
M33600_f_at	331
M60750_f_at	89
M90356_f_at	142
U10690_f_at	80
X13930_f_at	161
X64177_f_at	304
X67491_f_at	309
X71345_f_at	79
X97444_f_at	157
Z80780_f_at	140
X00351_f_at	272
X01677_f_at	272
M31667_f_at	22
L41268_f_at	153
X99479_f_at	150
HG658-HT658_f_at	272
M94880_f_at	272
S80905_f_at	12
X03068_f_at	270
U88902_cds1_f_at	80
D64015_at	111
L78833_cds4_at	79
M93143_at	53
U29175_at	281
U58516_at	66
X06956_at	184
X83863_at	61
Z17240_at	81
M71243_f_at	201
